Date,Close,Open,High,Low,Volume,Change
2019-06-12,307196,309250,310086,306465,200.0,-0.0098
2019-06-13,307445,307000,308550,306795,150.0,0.0008
2019-06-14,308206,306695,308800,306320,100.0,0.0025
2019-06-17,305480,308206,308206,305000,130.0,-0.0088
2019-06-18,308885,306915,309800,306410,280.0,0.0111
2019-06-19,310966,309740,312450,309550,270.0,0.0067
2019-06-20,312900,312600,313000,309120,310.0,0.0062
2019-06-21,309000,311378,313100,309000,290.0,-0.0125
2019-06-24,310650,309000,311300,309000,150.0,0.0053
2019-06-25,312700,310500,312700,309513,340.0,0.0066
2019-06-26,312705,312385,315000,312350,220.0,0.0
2019-06-27,318285,313200,318750,313200,390.0,0.0178
2019-06-28,318350,319400,319960,317107,260.0,0.0002
2019-07-01,321891,321032,322700,319943,430.0,0.0111
2019-07-02,321515,320600,323250,320413,190.0,-0.0012
2019-07-03,322900,321815,322900,319120,160.0,0.0043
2019-07-05,323149,322600,323642,320918,190.0,0.0008
2019-07-08,322451,321400,323567,320974,130.0,-0.0022
2019-07-09,322200,321000,322347,319500,130.0,-0.0008
2019-07-10,320591,322500,324711,320591,210.0,-0.005
2019-07-11,319837,320905,321883,319453,400.0,-0.0024
2019-07-12,321093,319750,321093,318832,120.0,0.0039000000000000003
2019-07-15,320300,321500,321500,319455,140.0,-0.0025
2019-07-16,319273,321040,322300,319250,210.0,-0.0032
2019-07-17,311600,318325,318500,311115,460.0,-0.024
2019-07-18,312003,310770,313595,310770,550.0,0.0013
2019-07-19,309218,312600,312875,309200,270.0,-0.0089
2019-07-22,307135,308500,309500,306623,350.0,-0.0067
2019-07-23,309340,309192,309850,307600,330.0,0.0072
2019-07-24,312000,308750,312000,308675,200.0,0.0086
2019-07-25,310750,312000,312290,309980,200.0,-0.004
2019-07-26,315000,310977,315000,310275,210.0,0.0137
2019-07-29,313529,314833,314833,312977,180.0,-0.004699999999999999
2019-07-30,312430,311650,312822,310805,200.0,-0.0034999999999999996
2019-07-31,308666,312000,314390,308666,170.0,-0.012
2019-08-01,303660,310250,311000,303200,270.0,-0.016200000000000003
2019-08-02,306000,304170,306960,300132,240.0,0.0077
